@context,@type,name,image,releaseDate,brand,model,sku,color,description,goat_url
http://schema.org,Product,Zoom Kobe 3 'Fade To Black,['https://image.goat.com/750/attachments/product_template_pictures/images/080/611/328/original/45398_00.png.png'],2016-03-28T23:59:59.999Z,Nike,Zoom Kobe 3 'Fade To Black,869453 004,Matte Silver/Matte Silver,"To celebrate Kobe Bryant’s storied career, Nike released the ‘Fade To Black’ Collection leading up to his last game in April 2016. The collection included the Huarache 2k4, the Nike Hyperdunk 2008 and Kobe’s 11 signature models, with tonal colorways fading from solid white on the Huarache 2k4 to black on the Kobe 11 Elite Low. This Nike Zoom Kobe 3 ‘FTB’ features a tonal Matte Silver colorway on the Kobe 3’s unique web-like design, which he laced up during the 2007-2008 NBA season.",https://www.goat.com/sneakers/zoom-kobe-3-ftb-869453-004
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop The Kobe 2 'All Star' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-2-all-star-147409
http://schema.org,Product,Kobe A.D. 2018 EP 'Moon Particle',['https://image.goat.com/750/attachments/product_template_pictures/images/016/663/894/original/AV3556_004.png.png'],2018-11-01T23:59:59.999Z,Nike,Kobe A.D. 2018 EP 'Moon Particle',AV3556 004,Vast Grey/Moon Particle,"Kobe Bryant’s retirement from the NBA in 2016 inspired Nike’s collaborative effort with the Black Mamba on the Kobe A.D. Released in October 2018, the Kobe A.D. EP 'Moon Particle' sneaker expands the 18-time All-Star’s signature lineage. The low-top is outfitted in a light color palette with a ventilated mesh upper and Flywire cables for reinforced support. The flex-grooved Lunarlon midsole works with the grip traction outsole for responsive comfort.",https://www.goat.com/sneakers/kobe-a-d-ep-moon-particle-av3556-004
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Nike Zoom Kobe 7 System ‘Yin And Yang’ gets its name from the opposing purple and gold color blocking between the left and right shoes. The net effect is to bring together both ‘home’ and ‘away’ Lakers themes on the pair. Aside from its split colorway, the Zoom Kobe 7 System features Flywire technology for a locked-down fit and a 3D heel clip for enhanced support.",https://www.goat.com/sneakers/zoom-kobe-7-system-yin-and-yang-488371-501
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 4 'Del Sol' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-4-344335-011
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 3 SL 'White Black' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-3-sl-318695-101
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite 'Masterpiece' Sample on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-masterpiece-sample-630847-001-00
http://schema.org,Product,Kobe 8 System 'Philippines Pack - Grey Team Orange',['https://image.goat.com/750/attachments/product_template_pictures/images/000/528/797/original/613959_005.png.png'],2013-09-07T23:59:59.999Z,Nike,Kobe 8 System 'Philippines Pack - Grey Team Orange',613959 005,Cool Grey/Metallic Silver-Team Orange,,https://www.goat.com/sneakers/kobe-8-system-pp-613959-005
http://schema.org,Product,Kobe 8 System 'Grey Camo Volt',['https://image.goat.com/750/attachments/product_template_pictures/images/000/036/537/original/555035_063.png.png'],2013-03-09T23:59:59.999Z,Nike,Kobe 8 System 'Grey Camo Volt',555035 063,Sport Grey/Volt-Pure Platnium,"Weighing in at just 9.6 ounces, the Kobe 8 System was inspired by Kobe Bryant’s Black Mamba nickname, featuring a snakeskin pattern throughout the upper. The Engineered Mesh marks the first ever incorporation of the technology on a basketball shoe, and a Lunarlon midsole sits underfoot for cushioning and comfort. The outsole’s herringbone pattern factors in a snake scale design for multi-directional traction—and a final thematic touch.",https://www.goat.com/sneakers/kobe-8-system-grey-camo-555035-063
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"Originally released in 2005, the Ken Link-designed Nike Zoom Kobe 1 was Kobe Bryant’s first signature shoe with Nike. This 2006 Nike Zoom Kobe 1 ‘Orca’ edition gets its nickname from its resemblance to the black and white coloring of the killer whale. It boasts a black full-grain leather upper with white accents, a breathable collar and a carbon fiber heel counter for stability. It also features Zoom Air units in the forefoot and heel and a solid rubber outsole with a herringbone traction pattern.",https://www.goat.com/sneakers/zoom-kobe-1-orca-313143-012
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 TB 'Midnight Navy' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-5-tb-midnight-navy-407710-401
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The eighth signature sneaker for Kobe Bryant, the Kobe 8 GS 'Graffiti' applies a unique color scheme to its low-cut silhouette. Released in 2013 and dressed in white, black, Dark Grey and Flash Lime, this shoe is sized specifically for kids. Black and shades of grey dominate the graffiti-themed upper, while lime provides pop on the lining, Swoosh and Bryant branding. The lightweight shoe gets its cushioning from Nike's Lunarlon midsole, while a grey outsole promotes superior traction.",https://www.goat.com/sneakers/kobe-8-gs-graffiti-555586-100
http://schema.org,Product,Kobe A.D. Mid 'Fearless',['https://image.goat.com/750/attachments/product_template_pictures/images/080/336/374/original/196485_00.png.png'],2017-08-24T23:59:59.000Z,Nike,Kobe A.D. Mid 'Fearless',922482 500,Action Grape/Black,"The Nike Kobe A.D. Mid appears as part of a five-shoe pack that looks at the psychology of color, especially as it pertains to Kobe Bryant’s mentality on the court. The ‘Fearless’ offering appears in a tonal purple hue with a suede upper construction and speckled detailing on the midsole. According to Bryant, purple resonates with overcoming challenges and setting new goals while fearing virtually nothing.",https://www.goat.com/sneakers/kobe-a-d-fearless-922482-700
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Zoom Kobe 5 emerges with the Lakers team color palette to celebrate the L.A. basketball franchise’s fifth NBA championship. The mostly purple upper is contrasted with a series of tonal and contrasting verbiage that spells out ‘Five Rings.’ Zoom Air technology in the midsole helps deliver a responsive stride, while targeting high-impact pressure zones to apply cushioning where it’s needed most.",https://www.goat.com/sneakers/zoom-kobe-5-rings-386429-702
http://schema.org,Product,Zoom Kobe 6 'Varsity Royal',['https://image.goat.com/750/attachments/product_template_pictures/images/022/119/558/original/429659_008.png.png'],2011-06-29T23:59:59.999Z,Nike,Zoom Kobe 6 'Varsity Royal',429659 008,Medium Grey/Varsity Royal/White,,https://www.goat.com/sneakers/zoom-kobe-6-429659-008
http://schema.org,Product,Kobe 10 GS 'Bright Crimson',['https://image.goat.com/750/attachments/product_template_pictures/images/002/232/182/original/726067_616.png.png'],,Nike,Kobe 10 GS 'Bright Crimson',726067 616,University Red/White-Bright Crimson-B,,https://www.goat.com/sneakers/kobe-10-gs-bright-crimson-726067-616
http://schema.org,Product,Zoom Kobe 7 'All Star - Galaxy',['https://image.goat.com/750/attachments/product_template_pictures/images/041/243/714/original/15222_00.png.png'],2012-02-24T23:59:59.999Z,Nike,Zoom Kobe 7 'All Star - Galaxy',520810 001,Black/Metallic Silver-Total Orange-Volt,"This Nike Zoom Kobe 7 All Star 'Galaxy' colorway features a Supernova print on the upper and inner lining with a metallic silver Swoosh. It also comes with a NASA-inspired Black Mamba mission patch on the heel, a black midsole, and a glow-in-the-dark outsole. It dropped for the 2012 All-Star Game in Orlando alongside ‘Galaxy’ themed Zoom KD 4s, LeBron 9s, and Air Foamposite 1s.",https://www.goat.com/sneakers/kobe-7
http://schema.org,Product,Kobe 10 Elite Premium HTM 'Arrowhead' Milan Exclusive,['https://image.goat.com/750/attachments/product_template_pictures/images/000/021/577/original/805937_001.png.png'],2015-04-14T23:59:59.999Z,Nike,Kobe 10 Elite Premium HTM 'Arrowhead' Milan Exclusive,805937 001,Black/Metallic Silver-Drk Grey,"Renowned Nike affiliates Hiroshi Fujiwara, Tinker Hatfield, and Mark Parker came together to collaborate on several exclusive colorways of the Kobe X Elite Low HTM. This particular rendition implements Nike’s flex groove technology into the outsole design for more natural movement about the court. The hybrid cushioning unit incorporates a blend of Lunarlon and Nike Zoom Air with a siping inspired by Nike Free silhouettes. The Flyknit application throughout the upper works in conjunction with the Flywire cables to create a lightweight and locked down fit, while various HTM branding appears throughout the shoe and on the lace aglets.",https://www.goat.com/sneakers/kobe-10-elite-low-prn-805937-001
http://schema.org,Product,The Kobe,['https://image.goat.com/750/attachments/product_template_pictures/images/054/211/823/original/15427_00.png.png'],,adidas,The Kobe,668415,Sunshine/Black,,https://www.goat.com/sneakers/the-kobe-668415
http://schema.org,Product,Kobe A.D. Mid 'Wolf Grey',['https://image.goat.com/750/attachments/product_template_pictures/images/006/477/259/original/942521_003.png.png'],2017-09-15T23:59:59.000Z,Nike,Kobe A.D. Mid 'Wolf Grey',942521 003,Wolf Grey/Black-White,"The Nike Kobe A.D. Mid ‘Wolf Grey’ showcases the Black Mamba’s post-retirement shoe with a subtle, neutral colorway, utilizing a multilayer mesh upper with dynamic Flywire support. The seamless construction is mounted on a Lunarlon foam midsole combined with Nike Zoom Air cushioning. An engineered tread outsole delivers multi-directional traction.",https://www.goat.com/sneakers/kobe-a-d-mid-wolf-grey-942521-003
http://schema.org,Product,Zoom Kobe 5 'China',['https://image.goat.com/750/attachments/product_template_pictures/images/000/032/677/original/386429_600.png.png'],2010-08-12T23:59:59.999Z,Nike,Zoom Kobe 5 'China',386429 600,Comet Red/White-Del Sol,,https://www.goat.com/sneakers/zoom-kobe-5-china-386429-600
http://schema.org,Product,Kobe 11 TB 'Black',['https://image.goat.com/750/attachments/product_template_pictures/images/009/618/878/original/856485_001.png.png'],2016-10-01T23:59:59.999Z,Nike,Kobe 11 TB 'Black',856485 001,Black/Metallic Silver-White,"While most editions of the Kobe 11 come with a Flyknit upper, this promo model features a more traditional mesh construction. The lightweight layer conceals Flywire cabling at the midfoot, while targeted panels reinforce the toe and heel. The midsole is lined with Lunarlon foam. Kobe branding, incorporating four red lines on the left (signaling his stitches and comeback from an achilles injury) and his signature on the right, appear on the heels. The Kobe 11 TB Promo dropped in summer 2016 as part of the Team Bank collection.",https://www.goat.com/sneakers/kobe-11-tb-promo-856485-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 10 'Sgt. Mamba' iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-10-id-sgt-mamba-777411-982
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop The Kobe 'Silver' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/the-kobe-silver-668418
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 4 iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-4-id-368655-991
http://schema.org,Product,Kobe 10 Mid EXT 'Liquid Gold',['https://image.goat.com/750/attachments/product_template_pictures/images/000/076/688/original/802366_700.png'],2015-11-06T23:59:59.999Z,Nike,Kobe 10 Mid EXT 'Liquid Gold',802366 700,Metallic Gold/Metallic Gold-Black,"Designed for off-court wear, the Nike Kobe Mid EXT steps out in a luxe metallic gold upper finished in an all-over ‘x’ pattern, with an embossed heel panel sporting an interlocking pattern featuring Kobe Bryant’s personal logo. The monochromatic composition up top is supported by an icy translucent sole unit, finished with a final pop of gold on the ‘X’ insert that’s housed within the heel portion of the outsole.   ",https://www.goat.com/sneakers/kobe-10-mid-ext-802366-700
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 1 Protro 'Noise Cancelling' iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-1-protro-noise-cancelling-id-c19911-110-id
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop The Kobe on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/the-kobe-668375
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Nike Zoom Kobe 3 Sl 'MVP' celebrates Kobe Bryant and his 2007-08 season, in which he claimed the NBA's Most Valuable Player award. Released in May 2008 with a colorway of white, Varsity Purple and Varsity Maize, this Eric Avar-designed shoe is equipped with an underlying mesh upper that has an injected mold. The tongue's 'Sheath' logo is modified to include 'MVP,' while the Nike Swoosh appears in purple on the heel. This rare shoe, which Bryant wore during the 2008 NBA Playoffs, was designed to promote breathability and flexibility.",https://www.goat.com/sneakers/zoom-kobe-3-sl-mvp-318695-151
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 5 'Rice Away' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-5-386429-700
http://schema.org,Product,Kobe 7 GS 'Galaxy',['https://image.goat.com/750/attachments/product_template_pictures/images/000/036/153/original/505399_002.png.png'],,Nike,Kobe 7 GS 'Galaxy',505399 002,Black/Mtllc Slvr-Ttl Orng-Vlt,,https://www.goat.com/sneakers/kobe-7-gs-galaxy-505399-002
http://schema.org,Product,Kobe 10 TB 'Midnight Navy',['https://image.goat.com/750/attachments/product_template_pictures/images/012/868/250/original/813030_401.png.png'],2015-11-01T23:59:59.999Z,Nike,Kobe 10 TB 'Midnight Navy',813030 401,Midnight Navy/Silver,,https://www.goat.com/sneakers/kobe-10-tb-813030-401
http://schema.org,Product,Kobe 11 Elite Low Premium 'Brazil',['https://image.goat.com/750/attachments/product_template_pictures/images/057/670/656/original/65415_00.png.png'],2016-08-06T23:59:59.999Z,Nike,Kobe 11 Elite Low Premium 'Brazil',889870 114,White/White-Hyber Cobalt,"In honor of the 2016 Rio Olympics, Nike released a limited-edition colorway dressed in a white, lightweight, breathable Flyknit upper. The NikeLab Kobe 11 Elite Low Prm 'Brazil' features snakeskin-embossed leather details on the heel and Swoosh branding as a nod to Kobe Bryant’s ‘Black Mamba’ nickname. The low-top also sports yellow, blue and green accents as a nod to the Brazilian flag.",https://www.goat.com/sneakers/nikelab-kobe-11-elite-low-prm-brazil-889870-114
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 7 GS 'Yin Yang' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-7-gs-yin-yang-505399-502
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 TB 'Orange' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-em-tb-orange-856485-881
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 7 iD on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-7-id-518386-xxx
